step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
239,CASH_OUT,487572.45,C196823251,487572.45,0,C1538319522,22069.46,509641.91,1,0
239,TRANSFER,487572.45,C1269721100,487572.45,0,C2118952625,0,0,1,0
239,CASH_OUT,71867.47,C628578638,71867.47,0,C847386551,71658.84,143526.32,1,0
239,TRANSFER,71867.47,C1544214940,71867.47,0,C1148585610,0,0,1,0
239,TRANSFER,228626.46,C147339595,10599,0,C1618770925,203291.67,431918.12,0,0
239,CASH_OUT,425221.11,C656165499,425221.11,0,C1879363674,1107020.73,1532241.85,1,0
240,CASH_OUT,2058961.66,C570725373,2058961.66,0,C44991297,16244.5,2075206.16,1,0
240,PAYMENT,5106.11,C2075647149,887,0,M1085806498,0,0,0,0
240,CASH_OUT,103949.5,C259198981,103949.5,0,C837253504,0,103949.5,1,0
240,CASH_OUT,74076.48,C2046853066,74076.48,0,C755568300,526175.63,600252.1,1,0
240,TRANSFER,806850.06,C321712696,806850.06,0,C1645115422,0,0,1,0
240,TRANSFER,1599271.06,C1425230954,0,0,C2030168457,1964455.01,3563726.07,0,0
240,CASH_OUT,1782737.6,C1890666727,1782737.6,0,C2034377028,7355794.78,9138532.38,1,0
240,TRANSFER,74076.48,C1589254614,74076.48,0,C1147163702,0,0,1,0
240,PAYMENT,2005.39,C1219735523,51171,49165.61,M2125265167,0,0,0,0
240,CASH_OUT,248962.83,C1321333910,248962.83,0,C9067919,0,248962.83,1,0
240,TRANSFER,2058961.66,C1906906636,2058961.66,0,C1142044922,0,0,1,0
240,TRANSFER,103949.5,C82400750,103949.5,0,C1711150495,0,0,1,0
240,TRANSFER,248962.83,C732436109,248962.83,0,C2053743705,0,0,1,0
241,TRANSFER,470956.59,C1585385873,470956.59,0,C1701481925,0,0,1,0
241,TRANSFER,989966.55,C351713185,989966.55,0,C775439776,0,0,1,0
241,TRANSFER,657417.64,C1148562150,657417.64,0,C1745091361,0,0,1,0
241,CASH_IN,344892.97,C1837100703,2300222.46,2645115.42,C239324908,663293.97,318401.01,0,0
241,TRANSFER,128718.59,C1410879349,128718.59,0,C1386809119,0,0,1,0
241,TRANSFER,1061482.24,C1780378261,1061482.24,0,C339002050,0,0,1,0
241,CASH_OUT,989966.55,C58682758,989966.55,0,C1485453615,0,989966.55,1,0
241,TRANSFER,57734.59,C1281057632,57734.59,0,C594018186,0,0,1,0
241,PAYMENT,4563.41,C1853947303,105107,100543.59,M2097372703,0,0,0,0
241,TRANSFER,325470.07,C980546604,325470.07,0,C1230677699,0,0,1,0
241,CASH_OUT,1061482.24,C1732153199,1061482.24,0,C662070365,122332.23,1183814.46,1,0
242,CASH_OUT,428174.7,C992121519,428174.7,0,C1759643830,63746.81,491921.52,1,0
242,TRANSFER,3139423.35,C1851386700,3139423.35,0,C659106449,0,0,1,0
242,CASH_OUT,509985.31,C1144385106,509985.31,0,C2013070624,0,509985.31,1,0
243,CASH_OUT,5044147.53,C747186981,5044147.53,0,C1566713324,0,5044147.53,1,0
243,TRANSFER,793886.87,C57496674,793886.87,0,C317811789,0,0,1,0
243,CASH_OUT,995710.58,C1426650654,995710.58,0,C1955464150,396838.56,1392549.14,1,0
243,TRANSFER,5044147.53,C1739527181,5044147.53,0,C1704299654,0,0,1,0
244,CASH_OUT,2424380.16,C467492380,2424380.16,0,C576226769,509474.11,2933854.27,1,0
244,TRANSFER,53338.82,C1248176014,53338.82,0,C26405591,0,0,1,0
244,TRANSFER,1946.74,C2090764492,1946.74,0,C776246900,0,0,1,0
244,TRANSFER,4252656.95,C1243123662,4252656.95,0,C590057207,0,0,1,0
244,CASH_OUT,2468740.94,C718874269,2468740.94,0,C230952140,0,2468740.94,1,0
244,CASH_OUT,4252656.95,C799888811,4252656.95,0,C1104137869,0,4252656.95,1,0
244,CASH_OUT,4448598.93,C222155538,4448598.93,0,C377165949,3196304.6,7644903.53,1,0
245,CASH_OUT,688034.32,C1899112763,688034.32,0,C362018196,0,688034.32,1,0
245,TRANSFER,688034.32,C939293281,688034.32,0,C1381364691,0,0,1,0
245,CASH_OUT,124311.57,C1704192820,124311.57,0,C1482135742,116019.29,240330.86,1,0
246,CASH_OUT,14343.03,C849644821,14343.03,0,C1587418917,2842416.71,2856759.75,1,0
246,TRANSFER,831725.76,C1717556818,831725.76,0,C377236919,0,0,1,0
247,CASH_OUT,76646.05,C1873858924,76646.05,0,C587506100,0,76646.05,1,0
247,TRANSFER,333082.71,C1332702654,333082.71,0,C858197889,0,0,1,0
248,CASH_OUT,18035.14,C1218999932,18035.14,0,C463930958,0,18035.14,1,0
248,TRANSFER,4011314.1,C692635750,4011314.1,0,C1583412522,0,0,1,0
248,CASH_OUT,65761.13,C845507735,65761.13,0,C1288737458,197135.39,262896.52,1,0
248,TRANSFER,26776.98,C1235100433,26776.98,0,C224481932,0,0,1,0
249,TRANSFER,358440.67,C1621453124,358440.67,0,C1530549308,0,0,1,0
249,CASH_IN,5882.25,C1000624813,4812,10694.25,C935377632,0,0,0,0
249,TRANSFER,90915,C1794988731,90915,0,C1111485677,0,0,1,0
249,CASH_OUT,107464.58,C975488568,0,0,C141213399,1610126.78,1717591.36,0,0
249,PAYMENT,11773.82,C1910053345,18956,7182.18,M314151462,0,0,0,0
249,TRANSFER,3879669.76,C754455797,3879669.76,0,C2131616208,0,0,1,0
249,CASH_OUT,244258.28,C1504225256,17142,0,C509087054,793380.72,1037639,0,0
249,CASH_OUT,358440.67,C1376413283,358440.67,0,C1914468844,107972.49,466413.16,1,0
249,CASH_OUT,3138.25,C550487166,3138.25,0,C156487696,249297.18,252435.43,1,0
249,CASH_OUT,18325.77,C1226485940,26718,8392.23,C1218151406,0,18325.77,0,0
249,CASH_OUT,56847.17,C352513989,56847.17,0,C1452040424,90721.64,147568.81,1,0
249,TRANSFER,56013,C1536825643,56013,0,C892318279,0,0,1,0
249,CASH_OUT,271229.8,C1621078729,271229.8,0,C313871490,566471.82,837701.62,1,0
249,TRANSFER,8458.39,C1712888546,13254,4795.61,C868731624,2019579.49,2028037.88,0,0
249,PAYMENT,31654.05,C575810805,0,0,M1600068289,0,0,0,0
249,TRANSFER,12855.05,C1739469396,12855.05,0,C774459296,0,0,1,0
249,PAYMENT,1929.59,C502248393,0,0,M653065378,0,0,0,0
249,TRANSFER,60449.26,C1122340375,24532,0,C833323531,0,60449.26,0,0
249,CASH_OUT,199927.71,C1520384908,0,0,C2077098909,2265357.45,2465285.16,0,0
249,CASH_OUT,10000000,C1919400809,10000000,0,C1527429194,0,10000000,1,0
249,CASH_OUT,14794.94,C660452966,0,0,C1535202251,1816771.52,1831566.46,0,0
249,TRANSFER,4720554.95,C1305598780,4720554.95,0,C1860004180,0,0,1,0
249,CASH_IN,117207.25,C267841729,285440.41,402647.66,C2035287975,186329.28,69122.04,0,0
249,PAYMENT,7644.64,C1911031600,8279.84,635.2,M406671476,0,0,0,0
249,CASH_OUT,12855.05,C1549789075,12855.05,0,C255083799,2753536.73,2766391.78,1,0
249,PAYMENT,19076.53,C168334264,397985.74,378909.2,M278654195,0,0,0,0
249,CASH_OUT,2085019.56,C1108045976,2085019.56,0,C50003674,152830.87,2237850.44,1,0
249,CASH_OUT,369448.2,C2020495090,369448.2,0,C650699445,0,369448.2,1,0
249,TRANSFER,299298.5,C1854457875,299298.5,0,C683162403,0,0,1,0
249,TRANSFER,29119.55,C959393200,0,0,C1746447939,52382.66,81502.21,0,0
249,TRANSFER,366072.97,C1728223901,73985,0,C1387348228,231869.36,597942.33,0,0
249,PAYMENT,5703.89,C278239921,229995.41,224291.52,M1663028081,0,0,0,0
249,CASH_OUT,4720554.95,C842658651,4720554.95,0,C318179364,222987.58,4943542.53,1,0
249,TRANSFER,2085019.56,C1100390301,2085019.56,0,C989495920,0,0,1,0
249,CASH_OUT,3879669.76,C1737566692,3879669.76,0,C54612631,621931.51,4501601.27,1,0
249,CASH_OUT,46164.15,C269062300,11487,0,C1859804970,336729.19,382893.34,0,0
250,TRANSFER,174683.34,C279104930,174683.34,0,C1291302412,0,0,1,0
250,PAYMENT,20723.28,C228325620,0,0,M777535006,0,0,0,0
250,CASH_OUT,14742.71,C2106582905,0,0,C982757008,784328.56,799071.27,0,0
250,CASH_OUT,24622.83,C466426547,63198,38575.17,C549071758,0,24622.83,0,0
250,PAYMENT,35990.87,C481454225,0,0,M1893734884,0,0,0,0
250,PAYMENT,52072.16,C1797270353,288532.92,236460.76,M1949585210,0,0,0,0
250,TRANSFER,213463.32,C848070944,213463.32,0,C29887493,0,0,1,0
250,PAYMENT,14774.68,C1708208384,39045,24270.32,M1563427587,0,0,0,0
250,CASH_IN,144695.41,C2121522776,9305122.02,9449817.43,C2135948178,4065646.86,3920951.44,0,0
250,CASH_OUT,10000000,C1321526330,10000000,0,C120368346,1640761.93,11640761.93,1,0
250,PAYMENT,19299.17,C1328957067,19890,590.83,M735322182,0,0,0,0
250,CASH_OUT,174683.34,C1207384939,174683.34,0,C1335051776,449036.7,623720.04,1,0
250,TRANSFER,2374490.77,C895602410,2374490.77,0,C701578249,0,0,1,0
250,CASH_OUT,57395.59,C1501766538,0,0,C190541066,403084.11,460479.71,0,0
250,CASH_OUT,109668.86,C230364299,0,0,C237014840,529880.46,639549.31,0,0
250,TRANSFER,177217.55,C1034306839,177217.55,0,C1979293202,0,0,1,0
250,CASH_OUT,48775.18,C1664670005,0,0,C1366356574,120826.4,169601.58,0,0
250,CASH_IN,409020.71,C1763193493,16073,425093.71,C490611986,0,0,0,0
250,CASH_OUT,205164.29,C1847817112,20584,0,C1405770366,0,205164.29,0,0
250,PAYMENT,26541.59,C2093984010,20945,0,M1555860817,0,0,0,0
250,PAYMENT,58903.89,C1576170339,0,0,M712562289,0,0,0,0
250,CASH_OUT,220985.86,C239422716,0,0,C1070054826,690910.91,911896.76,0,0
250,CASH_OUT,193886.54,C250950780,116377,0,C146965913,0,193886.54,0,0
250,CASH_OUT,136574.95,C944043688,2033,0,C368493165,11104,147678.95,0,0
250,CASH_OUT,106700.56,C2086643145,20025,0,C1621698805,0,106700.56,0,0
250,TRANSFER,114827.36,C875158937,114827.36,0,C1362630916,0,0,1,0
250,TRANSFER,1460756.19,C869359250,50944,0,C2137893831,658821.76,2119577.95,0,0
250,CASH_IN,116075.46,C2134231553,3500335.93,3616411.39,C816397326,149256.5,33181.04,0,0
250,PAYMENT,8942.96,C1511600454,0,0,M1577248042,0,0,0,0
250,CASH_IN,378572.58,C1510956515,5710341.8,6088914.38,C1673023862,12797497.09,12418924.51,0,0
250,CASH_IN,204898.89,C1118985670,12247,217145.89,C1422962687,0,0,0,0
250,CASH_OUT,10000000,C619552920,10000000,0,C1630566944,147964.13,10147964.13,1,0
250,CASH_OUT,114827.36,C37928805,114827.36,0,C377777926,0,114827.36,1,0
250,CASH_OUT,65768.49,C499837740,0,0,C346616466,107712.7,173481.2,0,0
250,TRANSFER,10000000,C124022062,11343002.08,1343002.08,C2049633025,0,0,1,0
250,CASH_OUT,23628.66,C57282747,0,0,C820072980,6733416.62,6994780.89,0,0
250,CASH_OUT,213463.32,C1263272342,213463.32,0,C744918576,0,115035.59,1,0
250,TRANSFER,184428.25,C971709384,27910.08,0,C558579988,235680.01,420108.26,0,0
250,TRANSFER,156039.36,C1442710040,156039.36,0,C1844625482,0,0,1,0
251,CASH_OUT,45829.4,C728789007,45753,0,C961129671,2478414.94,2524244.34,0,0
251,CASH_IN,125017.28,C1500480492,6220855.65,6345872.93,C247459216,268222.44,143205.17,0,0
251,CASH_OUT,345425.57,C1514359401,345425.57,0,C648222182,208488.9,553914.47,1,0
251,CASH_OUT,132950.65,C923241519,5551,0,C1197043687,0,132950.65,0,0
251,CASH_IN,196280.86,C804882129,43346,239626.86,C1504109395,12486339.9,12290059.04,0,0
251,CASH_IN,87613.68,C640569718,2084167.09,2171780.77,C482541620,262370.13,174756.45,0,0
251,PAYMENT,18653.03,C635024179,444,0,M63565938,0,0,0,0
251,CASH_IN,64931.54,C2122673641,1005,65936.54,C1063092894,754427.59,689496.05,0,0
251,PAYMENT,5622.07,C1670056173,0,0,M11366535,0,0,0,0
251,CASH_OUT,185725.36,C528986874,878,0,C817787775,0,185725.36,0,0
251,PAYMENT,5029.55,C743959881,20931,15901.45,M471294747,0,0,0,0
251,PAYMENT,71462.76,C925105957,60430,0,M1042443235,0,0,0,0
251,PAYMENT,10703.6,C2132330359,417969.65,407266.05,M1244145587,0,0,0,0
251,TRANSFER,8276235.5,C1112360108,8276235.5,0,C1241281307,0,0,1,0
251,CASH_OUT,2693520.61,C1734542824,2693520.61,0,C1750548903,2505748.79,5199269.41,1,0
251,PAYMENT,31744.75,C530438051,37837.55,6092.8,M627121014,0,0,0,0
251,CASH_IN,416203.19,C1458737008,51711,467914.19,C1614219303,4634896.53,4218693.34,0,0
251,CASH_IN,216670.19,C1838485554,376131.7,592801.89,C1846103512,4721735.68,4505065.49,0,0
251,CASH_OUT,82112.74,C1458675534,82112.74,0,C1324801555,7968.15,90080.89,1,0
251,CASH_IN,303289.17,C1421922578,8381396.37,8684685.54,C287390575,736645.81,433356.64,0,0
251,CASH_IN,214292.1,C461472333,4187380.47,4401672.57,C1239555598,2225551.19,2059803.09,0,0
251,TRANSFER,2167420.03,C33535176,592,0,C293152984,19802.04,2187222.07,0,0
251,CASH_IN,28379.14,C2032852593,3236239.58,3264618.72,C1786144514,1532834.02,1504454.88,0,0
251,TRANSFER,609416.21,C145364,609416.21,0,C312230940,0,0,1,0
251,PAYMENT,62540.99,C765393008,119889,57348.01,M701642559,0,0,0,0
251,CASH_OUT,104930.12,C2113419463,23356,0,C118233469,189103.48,294033.6,0,0
251,CASH_OUT,379382.77,C996658652,11132,0,C1048787487,6660980.93,7040363.7,0,0
251,PAYMENT,1125.38,C2091736749,4439,3313.62,M828816782,0,0,0,0
251,CASH_OUT,278001.32,C1172570646,452361,174359.68,C1653791292,4112.82,282114.14,0,0
251,PAYMENT,19686.71,C2111285083,0,0,M1992579335,0,0,0,0
251,PAYMENT,56863.01,C1529484280,10445,0,M610889246,0,0,0,0
251,PAYMENT,20981.33,C1932784044,1012,0,M1218327973,0,0,0,0
252,PAYMENT,10010.08,C1062498193,0,0,M1003522501,0,0,0,0
252,TRANSFER,1251026.92,C1768044160,31305,0,C1164064486,12435.42,1263462.33,0,0
252,TRANSFER,1467128.15,C382083150,186837,0,C1974435551,315698.53,1782826.68,0,0
252,CASH_IN,1279.38,C822254777,22980,24259.38,C1447364117,1112024.07,1110744.7,0,0
252,PAYMENT,2151.8,C2124713932,1193559.06,1191407.26,M1447131726,0,0,0,0
252,CASH_OUT,49910.07,C1565856232,0,0,C357833324,1945739.79,1995649.86,0,0
252,TRANSFER,565875.06,C107365315,24747,0,C1767766538,496172.51,1268588.58,0,0
252,PAYMENT,15274.55,C1310708560,30578,15303.45,M1960886537,0,0,0,0
252,CASH_IN,187805.43,C173697884,1158,188963.43,C1294671405,1392927.24,1205121.81,0,0
252,CASH_IN,149094.58,C1607632828,1018344.37,1167438.96,C1331037664,264371.63,115277.04,0,0
252,PAYMENT,7616.53,C253380039,107974,100357.47,M1030178720,0,0,0,0
252,PAYMENT,1487.14,C867415269,0,0,M809531855,0,0,0,0
252,CASH_OUT,244045.41,C141070797,0,0,C1695346701,1393343.32,1637388.73,0,0
252,TRANSFER,209664.31,C1827856723,0,0,C2006909914,357933.08,613291.75,0,0
252,CASH_IN,268891.2,C1819903856,47936,316827.2,C1446221720,0,0,0,0
252,CASH_IN,130706.4,C302109108,9533,140239.4,C2112071553,0,0,0,0
252,PAYMENT,17484.74,C1459072956,5434,0,M353080156,0,0,0,0
252,CASH_OUT,179234.92,C293645119,41384,0,C1713311726,635855.26,815090.18,0,0
252,CASH_OUT,161294.31,C357230014,11488,0,C376243215,998409.37,1159703.68,0,0
252,PAYMENT,4207.98,C2141143736,0,0,M660065437,0,0,0,0
252,CASH_OUT,76200.04,C225711699,76200.04,0,C1787012776,0,76200.04,1,0
252,PAYMENT,727.69,C1741740435,785,57.31,M1077640635,0,0,0,0
252,CASH_OUT,326019.41,C2030719352,0,0,C976928413,1415052.91,1741072.32,0,0
252,CASH_IN,89003.44,C951528908,30341,119344.44,C1035680775,24113.1,0,0,0
252,CASH_IN,66213.92,C1417920906,22481789.32,22548003.24,C1818783968,542639.35,476425.44,0,0
252,CASH_IN,24612.48,C327343013,14561459.64,14586072.12,C689697079,561356.33,536743.84,0,0
252,CASH_IN,231216.55,C1065810302,40190,271406.55,C296659246,487223.86,256007.3,0,0
252,CASH_OUT,213544.83,C1400836415,0,0,C1179121202,262421.44,475966.27,0,0
252,CASH_IN,24420.23,C1353122378,1283176.73,1307596.96,C1664188734,129326.66,104906.43,0,0
252,PAYMENT,983.73,C1088797209,225,0,M720854152,0,0,0,0
252,PAYMENT,13727.24,C1914256039,40397,26669.76,M1594323014,0,0,0,0
252,CASH_IN,266610.22,C121730832,39631,306241.22,C1243463480,0,0,0,0
252,CASH_IN,259098.47,C1537936727,6770236.5,7029334.97,C633473332,3061419.36,2802320.89,0,0
252,CASH_OUT,374619.92,C1424867772,850672,476052.08,C1368481045,0,374619.92,0,0
253,CASH_IN,288089.66,C1377744846,1396578.27,1684667.93,C903859013,2093437.57,1805347.9,0,0
253,PAYMENT,8473.74,C164514709,12441,3967.26,M1272118183,0,0,0,0
253,PAYMENT,32346.05,C1890192793,237911,205564.95,M2057544946,0,0,0,0
253,CASH_OUT,2415826.18,C445430208,2415826.18,0,C267089577,389260.33,2805086.51,1,0
253,CASH_IN,184027.83,C1210559487,20666,204693.83,C18619315,2201837.08,2017809.25,0,0
253,PAYMENT,16046.95,C1552015882,0,0,M2135230145,0,0,0,0
253,CASH_IN,42172.49,C573254616,10169370.43,10211542.92,C2089087994,175390.03,133217.53,0,0
253,PAYMENT,14823.1,C1731887713,0,0,M1430446098,0,0,0,0
253,TRANSFER,168455.76,C1968388309,168455.76,0,C752698440,0,0,1,0
253,CASH_IN,103346.54,C1893076712,5696,109042.54,C1780179649,151465.13,48118.59,0,0
253,PAYMENT,29033.16,C938202459,19366,0,M1131120387,0,0,0,0
253,CASH_OUT,127742.57,C903856704,0,0,C1277664409,158060.11,285802.68,0,0
253,CASH_OUT,492918.16,C266440566,20321,0,C324067441,11668.34,504586.5,0,0
253,PAYMENT,1066.46,C1432572643,0,0,M1138132726,0,0,0,0
253,TRANSFER,2796293.24,C1409447388,0,0,C968408272,5780026.79,8576320.02,0,0
253,CASH_IN,33869.05,C408103216,4332726.38,4366595.43,C595029020,376215.21,342346.15,0,0
253,CASH_OUT,51948.52,C435648340,235,0,C783167848,0,51948.52,0,0
253,PAYMENT,10158.04,C1755260902,21041,10882.96,M68907064,0,0,0,0
253,CASH_IN,112978.89,C2026620649,272088.56,385067.45,C887173892,1756994.46,1644015.57,0,0
253,PAYMENT,5791.13,C1531796474,0,0,M1918438538,0,0,0,0
253,CASH_OUT,108841.4,C908348781,0,0,C265845794,7296775.86,7405617.26,0,0
253,TRANSFER,692355.31,C751149581,123494,0,C123527321,0,692355.31,0,0
253,CASH_OUT,70666.42,C2025796749,0,0,C1267582981,365579.7,436246.12,0,0
253,CASH_IN,105377.48,C1995545520,9270,114647.48,C488310668,0,0,0,0
253,CASH_OUT,168455.76,C1163700291,168455.76,0,C1766231137,468448.82,636904.58,1,0
253,CASH_IN,359366.73,C1372041295,18420457.63,18779824.36,C656892761,10031155.49,9671788.75,0,0
253,TRANSFER,419413.91,C409969646,0,0,C739748691,6630578.14,7049992.05,0,0
253,CASH_OUT,168622.3,C294300042,168622.3,0,C1850704979,941451.87,1110074.16,1,0
253,CASH_OUT,231174.52,C74746646,0,0,C1118750465,4698070.66,4929245.18,0,0
253,CASH_OUT,316410.18,C1098605279,0,0,C1137364045,6227647.86,6544058.05,0,0
253,CASH_OUT,176292.49,C1552122039,19866,0,C157498281,0,176292.49,0,0
253,CASH_OUT,205852.11,C159951816,0,0,C1598812914,1299964.61,1505816.72,0,0
253,CASH_OUT,157628.35,C418787765,157628.35,0,C492603644,17051087.32,17208715.67,1,0
253,CASH_OUT,227105,C1699321648,0,0,C731635847,513346.14,740451.14,0,0
253,CASH_OUT,82821.18,C1813098594,49493.88,0,C1004324658,1043459.82,1126281,0,0
253,DEBIT,3527.9,C414071809,13843.98,10316.08,C1959756351,193416.73,196944.63,0,0
253,CASH_OUT,316095.13,C962567359,242,0,C1215566090,690650.55,1006745.68,0,0
253,PAYMENT,19335.62,C2061050707,314034.76,294699.14,M1607490517,0,0,0,0
253,CASH_OUT,85982.64,C312627857,0,0,C1414618497,548444.43,634427.07,0,0
254,PAYMENT,19395.73,C1187943262,10033,0,M450516753,0,0,0,0
254,CASH_OUT,9416.99,C2130337190,0,0,C866992260,520392.84,529809.83,0,0
254,CASH_OUT,301174.24,C1187914476,20473,0,C455914327,438526.67,739700.91,0,0
254,TRANSFER,397141.33,C967881349,558,0,C1745024979,2540766.28,2937907.61,0,0
254,CASH_IN,253024.12,C1412945470,17911684.49,18164708.61,C123893044,1262600.52,1009576.39,0,0
254,CASH_OUT,73744.27,C1405640750,0,0,C201974242,1066291.66,1140035.92,0,0
254,PAYMENT,23169.75,C2034451793,59606,36436.25,M2107445422,0,0,0,0
254,PAYMENT,1664.86,C1272867743,23409.32,21744.46,M1585851765,0,0,0,0
254,TRANSFER,900362.48,C552626823,900362.48,0,C119810144,0,0,1,0
254,CASH_OUT,151740.15,C1372014143,266,0,C1830652162,181124.2,332864.36,0,0
254,CASH_IN,10316.22,C711516783,1096378.49,1106694.71,C1718198426,295326.46,285010.25,0,0
254,TRANSFER,583398.26,C1206189972,0,0,C1517565849,955171.86,1538570.12,0,0
254,CASH_OUT,394803.99,C1173583348,0,0,C1879520696,954577.7,1349381.69,0,0
254,CASH_OUT,91674.87,C1446189985,185139,93464.13,C1516850388,237122.1,328796.97,0,0
254,CASH_OUT,239792.5,C1576871870,0,0,C1040675915,1246972.69,1486765.19,0,0
254,CASH_OUT,178811.33,C692823424,358243,179431.67,C1916034984,12474.22,191285.55,0,0
254,PAYMENT,647.2,C359506693,37023.02,36375.82,M889126370,0,0,0,0
254,CASH_OUT,239806.99,C2099680662,10343,0,C983787796,13403.72,101606.87,0,0
254,PAYMENT,39771.12,C1307021099,10787,0,M1398457903,0,0,0,0
254,CASH_OUT,390706.85,C910237414,127856.39,0,C1533105296,273831.01,664537.86,0,0
254,CASH_IN,91330.75,C383425078,2703471.37,2794802.12,C1155546871,94411.76,3081,0,0
254,CASH_OUT,442985.36,C1798090383,45659,0,C1727806258,0,442985.36,0,0
254,TRANSFER,653949.74,C747760381,653949.74,0,C2069990042,0,0,1,0
254,TRANSFER,591159.5,C1654923779,591159.5,0,C931026278,0,0,1,0
254,CASH_IN,581087.77,C503473764,128,581215.77,C718808809,204945.71,0,0,0
254,PAYMENT,4264.8,C48286144,0,0,M556736070,0,0,0,0
254,PAYMENT,2117.72,C1007987060,0,0,M2106541186,0,0,0,0
254,CASH_OUT,591159.5,C1231160667,591159.5,0,C1547240563,0,591159.5,1,0
254,CASH_IN,219934.99,C473594484,108745,328679.99,C266348997,1171354.07,951419.08,0,0
254,CASH_IN,234262.5,C1538004717,12651932.97,12886195.47,C2015182046,11288829.83,11054567.33,0,0
254,CASH_OUT,376884.98,C150772955,0,0,C82400954,6965003.14,7341888.12,0,0
254,PAYMENT,16305.92,C1035212402,5666,0,M1342393805,0,0,0,0
254,CASH_IN,255874.91,C157249615,286872,542746.91,C276078617,0,0,0,0
255,TRANSFER,667257.72,C275419621,667257.72,0,C771768546,0,0,1,0
255,TRANSFER,158422.18,C1054559302,0,0,C394988561,1902244.52,2060666.7,0,0
255,CASH_IN,172600.77,C26896477,7724407.18,7897007.95,C280832386,992680.58,820079.81,0,0
255,CASH_OUT,220151.67,C801689113,201105,0,C931729059,0,220151.67,0,0
255,PAYMENT,7173.16,C279745008,0,0,M163451659,0,0,0,0
255,CASH_IN,49906.09,C1159426700,456097,506003.09,C1260790657,1211087.79,1161181.71,0,0
255,PAYMENT,13364.88,C1314757130,0,0,M384127184,0,0,0,0
255,CASH_OUT,351843.08,C1394122484,351843.08,0,C1271826581,168762.92,520606,1,0
255,PAYMENT,5206.47,C869205800,0,0,M1218776984,0,0,0,0
255,TRANSFER,351843.08,C570339054,351843.08,0,C1608997043,0,0,1,0
255,CASH_IN,70957.03,C1736996899,831515.71,902472.74,C440831112,825877.3,754920.27,0,0
255,TRANSFER,938262.42,C444218452,257862.67,0,C330361131,1347871.29,2286133.72,0,0
255,CASH_OUT,31643.93,C1719216084,0,0,C1548659525,66882.05,98525.98,0,0
255,TRANSFER,27955.61,C318900187,28844,888.39,C1035059855,811435.33,839390.94,0,0
255,CASH_OUT,38223.11,C687551881,38223.11,0,C1460854172,115485.32,153708.43,1,0
255,CASH_IN,105524.05,C1192913601,5778395.19,5883919.25,C1233707764,321228.92,215704.87,0,0
255,CASH_OUT,311364.47,C1039428120,56891,0,C245035248,0,311364.47,0,0
255,TRANSFER,507520.42,C1794741456,0,0,C1833566876,4523166.82,5030687.24,0,0
255,PAYMENT,19587.82,C553389358,0,0,M738615965,0,0,0,0
255,CASH_IN,140431.34,C1842611176,20962,161393.34,C533102352,427833.75,287402.41,0,0
255,CASH_IN,186259.77,C702914445,20022,206281.77,C1998032728,0,0,0,0
255,CASH_OUT,203771.53,C1708638808,15431,0,C1619040320,1602305.12,1806076.65,0,0
255,TRANSFER,548052.85,C1728332219,141416,0,C324772262,105858.91,653911.76,0,0
255,CASH_OUT,42864.54,C1295457940,0,0,C833182327,241766.41,284630.95,0,0
255,PAYMENT,8326.43,C1634342032,40042,31715.57,M113884993,0,0,0,0
255,CASH_IN,59751.64,C660684639,7556040.77,7615792.41,C118882334,832119.58,772367.94,0,0
255,TRANSFER,38223.11,C519675576,38223.11,0,C1580883487,0,0,1,0
255,PAYMENT,413.1,C849260499,0,0,M501942870,0,0,0,0
255,PAYMENT,7221.94,C1405422286,20208,12986.06,M1003965450,0,0,0,0
255,CASH_OUT,17122.55,C353173164,0,0,C1358279856,846085.55,863208.11,0,0
